id,avis
com.activision.callofduty.shooter,super jeu mais le mode zombie à revoir quand même sinon rien à dire
com.activision.callofduty.shooter,c'est tout simplement waouh
com.activision.callofduty.shooter,c'est mon jeu préféré
com.activision.callofduty.shooter,"le meilleur de meilleur graphismes à sa place l jouabilité parfait et le technique, en plus ce déjà 7ans que je le joue ce jeux mérite 5 étoiles"
com.activision.callofduty.shooter,c'est le meilleur jeux de tout les temps
com.activision.callofduty.shooter,"Gros problème de déconnexion depuis quelques semaines...Que ce soit en wifi ou 5g (différents opérateurs) c'est pareil , 200ms et déconnexion de la partie... Ça ne vient pas de ma connexion mais bien des serveurs Codm ! Il faudrait peut être corrigé ce problème !"
com.activision.callofduty.shooter,"j'adore ce jeu, je joue il y'a longtemps et je trouve incroyable !!"
com.activision.callofduty.shooter,"j'aime ce jeu, mais c'est très difficile d'avoir des armes mythiques et légendaires si on ne débourse pas"
com.activision.callofduty.shooter,trop nett
com.activision.callofduty.shooter,tout d'abord le jeux est trop lourd et il beug énormément le makashing dur énormément et j'en parle pas des beug en pleine partie et pourquoi somme 'ous le seul battle Royale a ne pas fêter ramadan comme free fire et pubg et fornite donc j'arrête codm je retourne sur free fire moi les gars suivez moi ce jeux est une arnaque
com.activision.callofduty.shooter,impossible de faire de mise à jour si vous mettez des tonnes et des tonnes de données de téléchargements il prends énormément de place. !!
com.activision.callofduty.shooter,meilleur mais ça sort quand l'ecran est grand
com.activision.callofduty.shooter,good play🤙🏽💯
com.activision.callofduty.shooter,j'adore
com.activision.callofduty.shooter,le jeux me reffuse d'accès apres 1 Mois que je ne jouhaits pas
com.activision.callofduty.shooter,Juste trop top
com.activision.callofduty.shooter,meilleurs jeux de FPS sur mobile. j'y joue depuis la sortie. 😁👍
com.activision.callofduty.shooter,stupid coummunity but the modes and guns are fine
com.activision.callofduty.shooter,"j'adore le jeu, il' est très varié en termes de maps et de game play. Cependant, beaucoup trop de téléchargement, un des plus grands problèmes de ce jeu, à chaque mise à jour du jeu, tu doit compter au moins 2-3 Go de mise à jour, pas du tout optimiser pour les petits appareils comme les téléphones."
com.activision.callofduty.shooter,mourir et revenir encore et encore a la case départ
com.activision.callofduty.shooter,Un Bon jeu mais Trop de bug et les MS son Trop élevé en Afrique le jeu doit revoir ce problème
com.activision.callofduty.shooter,من أحسن الألعاب
com.activision.callofduty.shooter,rien à dire ce jeux est excellent 💯
com.activision.callofduty.shooter,j'adore
com.activision.callofduty.shooter,je met - 2 étoiles car je dénonce des parties classées truqué pour nous empêcher de faire 10000 points pour les joueurs qui ne paye pas.on nous bloque le viseur pour ne pas aller sur l'ennemi où avec Les bâtons on appuie sur le PAD pour donner un coup et ça ne prend pas en compte Du coup c'est l'ennemi qui nous tue . aussi le viseur ne veut pas se placer sur l'ennemi il se place soit sur la droite et quand on le bouge il passe à gauche impossible de le mettre sur l'ennemi viseur sniper ?
com.activision.callofduty.shooter,good game
com.activision.callofduty.shooter,je crois que voulait arnaquer les gens mais un jour vous allez payer cher j'ai dépensé plus de 500 € et j'ai toujours rien merci en tout cas
com.activision.callofduty.shooter,je met 4 étoiles parce que du côté du zombie je trouve ça dommage que ya pas d'autre maps d'autre secret mais sinon rien a dire :)
com.activision.callofduty.shooter,ce jeu est une explosion de d´adrénaline ❤️‍🔥
com.activision.callofduty.shooter,cool
com.activision.callofduty.shooter,trés bon jeux mais se qui est dommage c'est qu'il n'y a pas les autre saisons
com.activision.callofduty.shooter,ce jeux est super sympa et agréable à jouer
com.activision.callofduty.shooter,très bon jeu manque de support pour les manette générique (8bitDo par exemple)
com.activision.callofduty.shooter,the best game 🎮 in this world 🌍
com.activision.callofduty.shooter,C'est un très bon jeu
com.activision.callofduty.shooter,super trop nul se jeux
com.activision.callofduty.shooter,pas trop bien faut pas y jouer
com.activision.callofduty.shooter,Vous faite exprès de nous faire perdre
com.activision.callofduty.shooter,good game
com.activision.callofduty.shooter,le meilleur jeux mobile
com.activision.callofduty.shooter,une master classe ✨😎
com.activision.callofduty.shooter,incroyable rien à dire
com.activision.callofduty.shooter,très bon jeux je suis acro
com.activision.callofduty.shooter,le jeu très bien (mais problème quand tu est bas lvl tu tombe quand même contre des lvl 300 350 et c rageant de ouf)
com.activision.callofduty.shooter,très bien
com.activision.callofduty.shooter,trop bien le game ...Améliorer encore plus pour être au top
com.activision.callofduty.shooter,très sympa
com.activision.callofduty.shooter,tro bien
com.activision.callofduty.shooter,meilleur jeu de tout le temps
com.activision.callofduty.shooter,It's the best vidéo game
com.activision.callofduty.shooter,Si seulement vous pouviez chame 2mois ou 3mois changer la map et des nouveaux armes.
com.activision.callofduty.shooter,c est tout simplement fabuleux
com.activision.callofduty.shooter,très bonne calité
com.activision.callofduty.shooter,cela fait des semaines que je recois que des jetons!
com.activision.callofduty.shooter,"It's my favorite game right now and Season 6 is awesome, amaze us with 7❤️❤️ Please recharge me with CP points🙂"
com.activision.callofduty.shooter,le jeu est plutôt bien 😊 👍 mais les joueurs manettes apart et mobiles c'est pas trop bon
com.activision.callofduty.shooter,bon jeux
com.activision.callofduty.shooter,toooo
com.activision.callofduty.shooter,"I started playing this game, it was cool, now I can't anymore because it takes up too much space 💔I have to uninstall it"
com.activision.callofduty.shooter,meilleur jeu en battle royale sur mobile . Je pèse bien mes mots
com.activision.callofduty.shooter,commencer à rendre votre jeu plus dynamique car plus on progresse plus on ressent cette lenteur qui n'est pas présente sur les autres Call of duty
com.activision.callofduty.shooter,Une pure satisfaction totale 😁🤩
com.activision.callofduty.shooter,j'adore merci pour call of duty mobile il est trop bien
com.activision.callofduty.shooter,codm est le meilleur jeux mobile que vous pourrez jouer
com.activision.callofduty.shooter,bouclier convertible il faudrait faire quelque chose concernant les tirs amis ... mêmes les essaims amis le recherche pour le détruire c'est n importe quoi sans parler du flamenaut de la frappe de dispersion et du napalm ni les balles ou les chiens qui passent à travers les cocktails molotof aussi bref vraiment il faut faire quelque chose...! et ça va faire 4 mois qu à chaque reconnexion au jeu en mode mj il faut repasser du mode simple au mode avancé ça aussi c'est pénible réveillez vous svp
com.activision.callofduty.shooter,survivre
com.activision.callofduty.shooter,comme chaque saison obliger de mettre un avis négatif à voir que personne ne regarde les commentaires pour améliorer le jeu perdre en 3 partie plus de 200 XP de grade en etait grand maître 4 je n'ai jamais vue sa déjà : saison 1 💩 saison 2 💩 saison 3 💩 saison 4 💩 saison 5 💩 saison 6 💩💩💩💩💩 pire que les autre donc changer vite c'est bug car les pleinte peuvent être forni
com.activision.callofduty.shooter,the game is good i like the game cuz the guns camos and warzone maps like Nuketown is very perfect. but the operators look like cartoon / but not ghost and price and soap roze. but at least it is a good game.
com.activision.callofduty.shooter,se jeux est très cool
com.activision.callofduty.shooter,l'expérience est incroyable c'est le meilleur dans le domaine de guerre
com.activision.callofduty.shooter,expérience non satisfaisante les carégorie d arme sont très mal gérer et sont beaucoup trop déséquilibrer je prend comme exemple la locus qui a un taux de hitmarker tlmt élever que mon dernier souvenirs d un oneshot date du big bang. de plus les armes les plus amusante à jouer sont tout le temp nerf et perde ainsi tout plaisir de jouer pour finir je met un point d honneur à Furyann_codm il a un compte tik tok et est très bon au jeux
com.activision.callofduty.shooter,à mon avis c le meilleur jeu mobile qui peut exister
com.activision.callofduty.shooter,轻轻松松
com.activision.callofduty.shooter,"très bon jeu, très complet et a la hauteur de la license, même si beaucoup trop d'armes et de skins payants"
com.activision.callofduty.shooter,meilleurs jeu du monde
com.activision.callofduty.shooter,"cet jeu est super cool mais il y'a juste un petit problème ,après chaque partie de jeu il est impossible de faire un enregistrement de vidéo de la partie jouée,la seule chose qui est possible c’est la capture de scores des joueurs"
com.activision.callofduty.shooter,C'est un bon jeu pour un transport
com.activision.callofduty.shooter,👍👍👍👍
com.activision.callofduty.shooter,top calle off duty
com.activision.callofduty.shooter,trés bon jeu mais il utilise beaucoup de connection internet tout mes forfait ne dure que 7 jours
com.activision.callofduty.shooter,Très bon jeux
com.activision.callofduty.shooter,bonne expérience rien à dire
com.activision.callofduty.shooter,meilleur jeux au monde
com.activision.callofduty.shooter,super
com.activision.callofduty.shooter,"j'ai un léger problème depuis deux jours , le jeux s'arrête tout seul. je possède un techno Camon 20 pro"
com.activision.callofduty.shooter,Pépite
com.activision.callofduty.shooter,Its a good Games
com.activision.callofduty.shooter,j'aime bien
com.activision.callofduty.shooter,c est le meilleur jeux du monde
com.activision.callofduty.shooter,"Très bon jeu dans l'ensemble, met comme tout les call of ,toujours des sniper pour gâcher l'expérience de jeu ."
com.activision.callofduty.shooter,c'est bien pour améliorer le temps de réaction 👍🏿🙂
com.activision.callofduty.shooter,rien a dire
com.activision.callofduty.shooter,Great game. I think those tokens likes me to always be in my legendary secret cache.I hope that the duplicate for the camo also will be fix because i have 8 epic camos duplicate so codm do necessary and also my game is lagging so much and im not the only one with this issue. Fix those servers because its becoming unplayable.
com.activision.callofduty.shooter,pour moi call of est le meilleur jeux de guerre mais comme tous le monde le sais dans tous les jeux il y'a toujours des problème le jeux consomme énormément de GO soit de 30GO a 40Go et il rame parfois moi j'avais casser mon téléphone a cause de call of je rentre dans le jeux ça met du temps lors j'appuie sur battle Royale je suis dans l'avion et en plus je jouais solo je descends il y'a 6 ennemis le jeux sort mais là je me suis dit oooooooooh j'ai pris mon téléphone j'ai damé ça au sol 😅
com.activision.callofduty.shooter,"rien a dire, sa fais plaisir d'avoir un aussi bon jeux sur téléphone"
com.activision.callofduty.shooter,✨️✨️ce jeux est incroyable
com.activision.callofduty.shooter,Je trouve que se jeux et super il y a tout je jeux mérite les 5 étoiles de plus vous devriez m'être des pénalité à seul qui camp je trouve sa légitime car pour moi c’est de la triche sa gagne des kils gratuits hors qu’il son la a camper je trouve sa nul et injuste pour seul qui débute dans le call of duty mobile
com.activision.callofduty.shooter,Je ne trouve pas se jeux PIGI 16 je dirais PIGI 12
com.activision.callofduty.shooter,en manque d'expérience
com.activision.callofduty.shooter,"Ça fait la 3ème fois en 3 mois que ça me dit:( Vos données de jeu sont anormales Vérifier votre environnement de jeu ) Faites quelques choses j'ai payer le passe comme d'habitude et du coup je perds mes bonus quotidien Pour moi c'est le meilleur battle royal mobile mais avec cette inconvénient ,il perd des étoiles. Pubg mobile a jamais eu ce genre de problème. Vous n'avez rien fait pour ce beug, j'arrive toujours pas à me connecter. J'ai écrit à Activision vous me répondez pas, c'est ça le pire."
com.activision.callofduty.shooter,أفضل لعبة
com.activision.callofduty.shooter,J'adore
com.activision.callofduty.shooter,c'est un super jeux très réaliste
com.activision.callofduty.shooter,Le meilleur jeu de tir 👍👍👍👍👍❤️
com.activision.callofduty.shooter,trop de lag
com.activision.callofduty.shooter,رائعة
com.activision.callofduty.shooter,This is a good game for those who prefer fighting games.
com.activision.callofduty.shooter,tres nul
com.activision.callofduty.shooter,Cet bel
com.activision.callofduty.shooter,le jeu est vraiment bien les graphismes sont excellents les skin sont très stylés mais dommage qu'il y est casiment que des offres payante
com.activision.callofduty.shooter,Trop cooool
com.activision.callofduty.shooter,Trop bien car c'est bien
com.activision.callofduty.shooter,Le jeu beug beaucoup il faut faire quelques choses
com.activision.callofduty.shooter,on ne peux pas jouer sérieusement avec des personne de nôtres niveau si vraiment on jouerait sans atouts non abusif on serais vraiment savoir qui joue vraiment le jeux donc très insatisfait
com.activision.callofduty.shooter,ja d'or le jeux par se que je suis trop fort
com.activision.callofduty.shooter,le téléchargement est long
com.activision.callofduty.shooter,"j'en n'ai marre j'ai des chargements en pleine parti donc je me fait tuer gratuitement, et en plus je dois faire beaucoup de changement pour les map et sa empire les lag"
com.activision.callofduty.shooter,J aime beaucoup
com.activision.callofduty.shooter,"Tres tres bon jeu , c'est un melange de tout les call off mais il prend trop d'espace il m'a pris 118 go d!espace!!! J'ai du le desinstalle mais tres bon jeu"
com.activision.callofduty.shooter,top one
com.activision.callofduty.shooter,extraordinaire se jeux
com.activision.callofduty.shooter,"Fan inconditionnel de call of, sa fait plaisir de retrouver les anciennes map et anciennes armes. Malheureusement les problèmes restent les mêmes : hitmarker à n'en plus finir et ses éternelles campeurs qui pourrissent le jeu. Sans compter les joueurs qui payent les personnages et les armes qui ne sont plus équitable vu qu'il faut un chargeur pour les tuer et eux te tue en 2 bal."
com.activision.callofduty.shooter,j'adore le jeu là
com.activision.callofduty.shooter,Very 👍
com.activision.callofduty.shooter,J'adore les call of Duty
com.activision.callofduty.shooter,"Vraiment un jeu de m**de, y a que des campeurs, en plus c'est un pay to win"
com.activision.callofduty.shooter,C'est un très bon jeu mais il y a quelques bémol par exemple les cheater
com.activision.callofduty.shooter,Super jeu !!!!!
com.activision.callofduty.shooter,Je comprends pas le jeu aidé moi stp
com.activision.callofduty.shooter,Cool game
com.activision.callofduty.shooter,Cool
com.activision.callofduty.shooter,Amazing game
com.activision.callofduty.shooter,Le jeu est bien mais impossible de lancer le jeu depuis 2 jours c'est vraiment dommage
com.activision.callofduty.shooter,bonne
com.activision.callofduty.shooter,"Joueur depuis la sortie , ça reste la référence, mais j'ai l'impression que le pay to win se fait de plus en plus présent . La dessus on ajoute des joueurs niveau 10 qui vous font des dingueries comme c'est pas permis ( sûrement des tricheurs qui reviennent à la charge) . Jeu qui lasse de plus en plus."
com.activision.callofduty.shooter,rien à dit c'est parfait à part les mise-à-jour tranquille
com.activision.callofduty.shooter,MAGNIFIQUE
com.activision.callofduty.shooter,Vous allez en baver
com.activision.callofduty.shooter,Incroyable application je vous la conseille !!
com.activision.callofduty.shooter,super cool pour les pro fortnite
com.activision.callofduty.shooter,Vare good
com.activision.callofduty.shooter,Ce jeu est toujours delirent!! super Quoi...
com.activision.callofduty.shooter,Ce jeu vaut rien je ne vous le conseille pas non seulement ça bouffe la connexion et il te demande des autorisations bizarre et après tous ça tu n'arrives pas à jouer
com.activision.callofduty.shooter,super
com.activision.callofduty.shooter,Super jeux de call of
com.activision.callofduty.shooter,Pas mal
com.activision.callofduty.shooter,The is my favorite game 💙👀
com.activision.callofduty.shooter,super
com.activision.callofduty.shooter,Cool... pas mal
com.activision.callofduty.shooter,"Très bon jeu, peut être qu'il faudrait arrêter de sortir une nouvelle arme chaque saison, parce qu'il y en a trop a force"
com.activision.callofduty.shooter,Le meilleur qu'on peut trouver à part warzon
com.activision.callofduty.shooter,Le jeux est bien
com.activision.callofduty.shooter,Coooooooooool ce jeu
com.activision.callofduty.shooter,Sa beugue trop lkyler
com.activision.callofduty.shooter,Bien
com.activision.callofduty.shooter,beaucoup de changement de maps on veut krai qui reste toujours disponible pas à l'enlever tout le semaine 😔
com.activision.callofduty.shooter,Impossible de faire la maj en WiFi ou en connexion normale
com.activision.callofduty.shooter,j'adore ce jeux mais je suis triste que le jeu du mode zombie que j'adorais jouer qui est celui où un des joueurs devenais un zombie et devais rendre tous les joueurs zombie à été supprimé j'aimerais fortement le ravoir bientôt si c'est possible pour que je puisse y rejouer
com.activision.callofduty.shooter,"c'est un jeu de tir super cool 👍🏼, je kiffe grave,je trouve le battle Royale pas trop parfait mais c'est passable, vraiment ce jeu est a conseillé pour ceux qui aiment énormément les jeux de tir multijoueur,et aussi le jeu a énormément de carte à télécharger qui pèsent trop en tout, cela ne cesse d'augmenter,et bizarrement depuis ma dernière mis à jour j'ai remarqué que le mode caméléon à disparue, c'était mon mode préféré 😑😞 mais hélas, essayer vraiment de résoudre tout. Merci"
com.activision.callofduty.shooter,Cool
com.activision.callofduty.shooter,😭😭😭😭😭😭🎮🎮🎮💥💥💥💥
com.activision.callofduty.shooter,Ce jeu est fantastique
com.activision.callofduty.shooter,"Des petits PROBLEME qui pourrit le jeux *Depuis la MAJ impossible de connecter des écouteurs BLUETOOTH pour parlé, lorsqu'on active le micro automatiquement sa passe sur le téléphone et non sur les écouteurs BT *Quand on doit récupérer la plaque d'un coéquipier à terre, sa plaque elle paraît trop grosse sur l'écran on a du mal à voir ou on vas * MISE À JOUR égal PLUS DE BEUG le pimg qui monte sans raison, des fonctionnalités qui beug Normalement les mise a jour c'est pour améliorer"
com.activision.callofduty.shooter,"the game is lagging so much , even with low configuration , im going to delete it after 4 years of playing and 15 time legendary in Multiplayer, the game's suck"
com.activision.callofduty.shooter,"Je joue à ce jeu depuis quelques années et il est juste incroyable, il compile les meilleures choses de la licence call of duty mais sur mobile. Pas du tout P2W, l'argent sert juste à avoir des skins. Il y a de nouveaux modes chaque semaine et des événements. Petit bémol sur l'espace de stockage que prend le jeu"
com.activision.callofduty.shooter,Je joue call of duty ça va faire plus d'une année maintenant et constate qu'il plus burg sur le plugin le temps d'attente en BR prend trop de temps avant le lancement même quand on atteint les 100 gamers il continue le décompte au lieu de descendre jusqu'à 10 ou 15 secondes il continue là où il en était veuillez revoir le temps et le graphique aussi car les murs disparaissent et lorsqu'on tire à travers les murs les balle nous atteigne revoyez ce burg svp
com.activision.callofduty.shooter,Pas ouf la qualité est bien mais sans plus beaucoup de cheat donc a regler
com.activision.callofduty.shooter,J'adore call of duty mobile
com.activision.callofduty.shooter,Super
com.activision.callofduty.shooter,Fidèle à ce jeu depuis sa sortie
com.activision.callofduty.shooter,Merci d'agréables tu sais le meilleur jeu que j'ai pu jouer au monde
com.activision.callofduty.shooter,Best 😍😍😍😍😍
com.activision.callofduty.shooter,Excellent rien à dit mais s’il peut réduire le temps de chargement
com.activision.callofduty.shooter,1er
com.activision.callofduty.shooter,😍
com.activision.callofduty.shooter,Je suis vraiment déçu e se j'achète des cod et ils me donne pas mes cod volé l'argent des gens il sont fort .je l'ai désinstallé directement 😈 n'achète pas de cod c'est des voleurs ils vont volé votre argent et v'ont pas vous donner vos cod . c'est des voleurs sale rats 🐀🐀🐀
com.activision.callofduty.shooter,J'aime ce jeux trop bien 10/10
com.activision.callofduty.shooter,Merci aux développeurs ce jeu est formidable j'y joue depuis 4ans maintenan jamais lasser
com.activision.callofduty.shooter,Jeux incroyable juste deux défauts le prix des skins et en Battle Royale l'affichage des enemies et nul genre on voit pas de loin ou sinon il faut un très bon téléphone
com.activision.callofduty.shooter,Le jeu lag de plus en plus 😤 et j'en peux plus de jouer contre des joueurs cheater de fou. Je changerai ma note quand vous ferez le nécessaire pour régler les choses 🤬
com.activision.callofduty.shooter,Super’
com.activision.callofduty.shooter,Call of c incrrr
com.activision.callofduty.shooter,J'arrive pas à acheté des CP avec XFO
com.activision.callofduty.shooter,"Null , le jeu est null , free fire est beaucoup mieux,"
com.activision.callofduty.shooter,"En pleine partie, il y a de ces adversaires qui font buguer le jeu si bien que le jeu se plante et tu ne bouge plus. Pendant ce temps, ils ont la liberté de te tirer dessus. D'autres utilisent des cheats (triche) en pleine partie. Vous devez remédier à ces problèmes. Et aussi, le jeu bugue trop. Réglez ces problèmes !"
com.activision.callofduty.shooter,Sniper le jeux de guerre ✌️👍
com.activision.callofduty.shooter,Ce jeu est très cool
com.activision.callofduty.shooter,Very good shoter game whit fast and sneaky moves its very fun but try not to replace this whit warzone next time ACTIVATION 😡
com.activision.callofduty.shooter,Franchement le jeux il est bien mais le gros problème c'est les joueurs qui mettent de l'argent il son des armes plus avantage que nous les personnes qui mettent pas de l'argent franchement faudrait mettre tout le monde au même niveau Sinon le jeux est vraiment cool
com.activision.callofduty.shooter,C'est tro bien
com.activision.callofduty.shooter,"Si t'aime la bagarre, la guerre se jeux est à toi"
com.activision.callofduty.shooter,"Top, ❤️"
com.activision.callofduty.shooter,Très bon jeu je kiff à mort le graphisme et tout super mais un mode histoire serait encore top
com.activision.callofduty.shooter,J'adore se jeux elle n'a que géniale
com.activision.callofduty.shooter,Ouais vraiment moi j'adore master class
com.activision.callofduty.shooter,Good😍🎀🇲🇦
com.activision.callofduty.shooter,J'aime ce jeu
com.activision.callofduty.shooter,super
com.activision.callofduty.shooter,Une expérience incroyable
com.activision.callofduty.shooter,Incroyable
com.activision.callofduty.shooter,C'est bon
com.activision.callofduty.shooter,"Meilleure jeu mmorpg sur tel mais inconvénients : cheateurs, joueurs manettes, claviers souris, et moddeurs, Activision ne font rien pour sa cnest désolant."
com.activision.callofduty.shooter,Ce jeux fais partie des meilleurs jeux du monde je l'adore
com.activision.callofduty.shooter,C'est un bon jeux
com.activision.callofduty.shooter,Bestie of the best
com.activision.callofduty.shooter,Le le plus réaliste du monde 🤩😎
com.activision.callofduty.shooter,Trés bon jeu mais les graphiste son pas très beaux mais à par sa s est un jeu fiable pour s entraîné
com.activision.callofduty.shooter,Walah ce le meilleur joue du monde
com.activision.callofduty.shooter,Cela fait 3 jours que je ne peux plus jouer ! Et ce n'est pas la première fois !!! Code erreur 15035. Pourquoi ?????? Pourquoi je ne peux plus jouer ?????? Je joue juste sur mon portable et ne triche pas. Merci de m'aider svp et de me débloquer.
com.activision.callofduty.shooter,لعبة أسطورية
com.activision.callofduty.shooter,Best game ever 👌
com.activision.callofduty.shooter,Ça c'est du lourd merci CODM
com.activision.callofduty.shooter,Mon avis est que ce jeux est trop cool ms il s'agit de diminuer un peu les petits téléchargement ms sino la qualité de cette jeux est incroyable meilleur jeux vidéo que j'aime 🤝♥️♥️♥️
com.activision.callofduty.shooter,Très bon jeux mais certain graphisme sont horrible pour certains téléphones comme le miens ses horrible sinon très bon jeux.
com.activision.callofduty.shooter,Top
com.activision.callofduty.shooter,Je claque des perfect comme jamais vous géré votre jeux j'adore a part pour l'espace de stockage 40 giga et pour les cp galère
com.activision.callofduty.shooter,Classe Mais téléchargement très long
com.activision.callofduty.shooter,Je suis surpris que il on mis une map en Kazakhstan Wow🇩🇿
com.activision.callofduty.shooter,Très bien optimisé
com.activision.callofduty.shooter,"Le jeu est cool mais quand je veux le réinstaller, on me dit qu’il n'y a plus de place alors que j’ai suffisamment de place. Il faut environ 3 Go pour installer le jeu, mais on me demande 10 Go d’espace."
com.activision.callofduty.shooter,Cette applications est nulle
com.activision.callofduty.shooter,Rien a dire meilleurs jeux mobiles mais ya un truc qui pourri le jeux vous avez donné une armes légendaires a toutes le Monde faut la retirer des inventaires des joueurs c'est insupportable est aussi faut retirée les les série point ils utilise que sa dans les gameplay faut retirer sa comence à soulé
com.activision.callofduty.shooter,Ce jeux est incroyable les graphismes ils sont Superbes mais defois il t'a des bug C'est le seul inconvenien a par ca tous le reste est super et merci aux développeurs félicitations
com.activision.callofduty.shooter,Un jeux super si vous voulez vous enervez fort avec des bote qui ont un aim 40X plus puissent que le premier joueur mondial vraiment je me prend des balles dans les jambes m'ait vous regardez la kilkam les il y a l'indicateur de dégât qui s'affiche en orange donc dans la tête la personne qui a codé les bote je te déteste démissionne d'essuite tu n'a rien a foutre la j'espère que tu t'est fait viré
com.activision.callofduty.shooter,Je suis déçu par le fait que la telecommande ( GamrSir-T3s) relier en Blutooth ne sont pas pris en compte pour jouer à ce jeux. Peux etre une mise à jour pourrais prendre en compte ce probleme
com.activision.callofduty.shooter,Je vous déconseille d'acheter quoi que ce soit sur ce jeu le temps qu'il arrête de mettre des bots impossible a tuer beaucoup plus rapide que les vrais joueurs
com.activision.callofduty.shooter,Pourquoi le jeux freezee parfois ??? Après une partie ou un chargement
com.activision.callofduty.shooter,افضل لعبة من حيث لعب
com.activision.callofduty.shooter,J'ai besoin sap sap
com.activision.callofduty.shooter,cool continuer comme ça
com.activision.callofduty.shooter,🤯🤯🤯🤯😻😻😻😻😻
com.activision.callofduty.shooter,Ce jeu est très bien est réaliste tu peux jouer avec tes amis et messages vocaux des messages.
com.activision.callofduty.shooter,J'aime beaucoup
com.activision.callofduty.shooter,Good
com.activision.callofduty.shooter,"Une partie et écran gelé,impossible de jouer, perte de temps"
com.activision.callofduty.shooter,Juste que ça bug trop même même avec la mieux des connexion mais c'est trop cool
com.activision.callofduty.shooter,NPC games makes this game so annoying
com.activision.callofduty.shooter,"Denuncien a la policía los desarrolladores de este juego, permiten y con conocimiento de los desarrolladores permiten acosos e insinuaciones a menores de edad"
com.activision.callofduty.shooter,C'est super
com.activision.callofduty.shooter,Très bon jeux ça me fait penser à warzone ou au vrai call of comme moderne warfare cependant il manque des armes
com.activision.callofduty.shooter,👍👍👍👍👍
com.activision.callofduty.shooter,"Après avoir fini de télécharger les packs de skins ainsi que les armes, la manette n'est plus reconnue sur call of, alors qu'elle fonctionne bien sur tous les autres jeux, emulateurs et application PS4 ?!"
com.activision.callofduty.shooter,C trop bien
com.activision.callofduty.shooter,❤️❤️❤️😍❤️😍❤️😍👍😎👍😎👍😎😝😝😝😝🎮🎮🎮🎮🎮🎮
com.activision.callofduty.shooter,"IN-CRO-YABLE. Rien à dire. Franchement, il devient aussi addictif si on y joue plus souvent mais dans mon cas, j'y joue tous les soirs avec mes ami(e)s jusqu'à pas d'heure. Je le recommande vraiment !"
com.activision.callofduty.shooter,I think this deserves a 4 star rating because it's a good game but it gets a frustrating and boring so this is why I rate it a 4.
com.activision.callofduty.shooter,Franchement on en a marre des bugs le jeu est super bien mais sa commence a faire trop avec ces bugs et aussi pourquoi apres obtention du baton le reste est difficile a avoir quelque soit la fréquence de jeu?soyez honnête
com.activision.callofduty.shooter,Trop bien come mon cousin a tout completer les arme les skin tout donc il a areter de jouer et desinsstaller 🥺🥺🥺
com.activision.callofduty.shooter,🤩🤩🤩
com.activision.callofduty.shooter,Le jeu est très très bien
com.activision.callofduty.shooter,"Ce jeux m'énerve de plus en plus entre les bots sur dopé, les campeur, les chiteur et compagnie sérieux faudrai faire quelque chose sinon à par ça le jeux et plutôt cool est il offre une bonne expérience. Je vous le conseil à moitié"
com.activision.callofduty.shooter,"Bonjour, j'aimerai savoir comment desosier un compte Activision, qui m'appartient pas ? Très important merci j'ai envoyé une lettre que vous réglé ça au plus vite Merci."
com.activision.callofduty.shooter,"My account was banned for no reason, and their support team never responds."
com.activision.callofduty.shooter,قوة
com.activision.callofduty.shooter,J'aime Trop se jeux il me plaît beaucoup surtout les missions ces du wow!!! S'il vous plaît ya trop de mise a jour sa met du temps avant de lancer le jeu
com.activision.callofduty.shooter,Super jeux trop réaliste je kiffe trop
com.activision.callofduty.shooter,Rien a ajouter ce jeu fait partie des meilleurs BR.
com.activision.callofduty.shooter,Pour moi cette jeux est le meilleur sérieusement avec le moins de ramadan tout est possible 🙆
com.activision.callofduty.shooter,Magnifique
com.activision.callofduty.shooter,"Faites en sorte qu'on puisses récupéré nos compte piraté, qu'on puisses dissocié les compte Facebook liée à nos compte Activision sans quoi je resterai à 1 étoile"
com.activision.callofduty.shooter,Un jeux très intéressant
com.activision.callofduty.shooter,Incroyable graphismes ausdi
com.activision.callofduty.shooter,This is the best game in the univers man iam so so so so so so like it❤️🖤❤️
com.activision.callofduty.shooter,Je trouve ce jeux super et incroyable quand tu joue avec des amis mais il y a quand même des lag qui peuvent deranger
com.activision.callofduty.shooter,J'aime trop bien ce jeu
com.activision.callofduty.shooter,Très bon jeux sauf que je suis bann 10 ans pour rien j'ai absolument rien fait debanissez moi svp sinon j'vais vers les concurrents
com.activision.callofduty.shooter,Juste wow
com.activision.callofduty.shooter,Good game
com.activision.callofduty.shooter,Tous dabord j'adore jouer à call Iof duty mais il faudrai mettre plusieurs type d'exécution qu'on peu personnaliser à notre personage ce serai bien de le mettre dans le battle pass mais rien aucune réponse jusqu'à aujourd'hui
com.activision.callofduty.shooter,Je reviens sur le jeu
com.activision.callofduty.shooter,Cool mais sa dépasse pas free fire
com.activision.callofduty.shooter,Excellent
com.activision.callofduty.shooter,Arrêter de faire les règles pour les femmes ça sert à rien on est égalité comme tout partout arrêter de casser les couilles. Arrêter de bannir des gens dans le jeu pour rien ça commence à me saouler vous avez banni une personne que je connais qui a rien fait dans le jeu de bizarre il s'appelle DamonAnna. Mais les gens qui font plus de choses bizarres vous laisse bannissez pas?
com.activision.callofduty.shooter,C est pas comme le warzone
com.activision.callofduty.shooter,Ce jeu est parfait après 1ans de jeu je suis devenu super fort
